course_id,date,discipline,hippodrome,partants,numcourse,distance,prono1,prono2,prono3,prono4,prono5,prono6,prono7,prono8,a1,a2,a3,a4,a5,rapport,r_b1,r_b2,top3,top4,top3_1,top3_2,top4_1,top4_2,a1_imp,a2_imp,a1_inf9,a2_inf9,cplg_top3,cplg_top4,top3_1_top4,top3_2_top4,top3_3_top4,siprono1<9-A1<9,siprono2<9-A1<9,siprono3<9-A1<9,siprono1<9-A2<9,siprono2<9-A2<9,siprono3<9-A2<9,Siprono1>8-A1>8,siprono2>8-A1>8,siprono3>8-A1>8,siprono1>8-A2>8,siprono2>8-A2>8,siprono3>8-A2>8
14/12/23_Chantilly_C4,14/12/23,galop,Chantilly,16,C4,3200,6,9,7,12,1,5,4,11,12,8,1,6,11,7.7,1,0,"[6,9,7]","[12,1,5,4]",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
15/12/23_Vincennes_C8,15/12/23,trot,Vincennes,16,C8,2850,13,10,15,9,11,16,14,8,14,13,5,3,15,12.6,1,1,"[13,10,15]","[9,11,16,14]",0,1,1,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1
16/12/23_Vincennes_C4,16/12/23,trot,Vincennes,16,C4,2100,3,7,4,1,11,12,16,10,15,12,1,16,4,21.7,0,1,"[3,7,4]","[1,11,12,16]",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/23_Vincennes_C4,17/12/23,trot,Vincennes,16,C4,2700,8,10,16,9,14,2,5,6,9,10,14,16,8,8.6,1,1,"[8,10,16]","[9,14,2,5]",0,1,1,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1
18/12/23_Cagnes_C3,18/12/23,galop,Cagnes,16,C3,3500,3,2,5,6,10,7,4,16,12,3,14,7,5,21.9,0,1,"[3,2,5]","[6,10,7,4]",0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
19/12/23_Pau_C4,19/12/23,galop,Pau,15,C4,3500,9,7,2,5,11,3,14,4,14,2,1,6,7,12.6,1,1,"[9,7,2]","[5,11,3,14]",0,1,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0
20/12/23_Vincennes_C1,20/12/23,trot,Vincennes,16,C1,2850,1,2,12,10,9,6,3,15,2,15,1,6,4,4.3,1,1,"[1,2,12]","[10,9,6,3]",1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
21/12/23_Deauville_C1,21/12/23,galop,Deauville,16,C1,1900,2,14,9,5,1,16,6,7,3,4,15,14,6,16.6,0,0,"[2,14,9]","[5,1,16,6]",0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22/12/23_Vincennes_C8,22/12/23,trot,Vincennes,14,C8,2100,5,4,9,1,8,7,13,10,5,7,3,12,1,4.6,1,1,"[5,4,9]","[1,8,7,13]",1,0,0,1,1,1,1,1,1,1,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0
23/12/23_Vincennes_C3,23/12/23,trot,Vincennes,16,C3,2700,13,15,3,1,12,9,10,16,13,16,3,15,7,1.6,1,1,"[13,15,3]","[1,12,9,10]",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
24/12/23_Vincennes_C6,24/12/23,trot,Vincennes,16,C6,2100,2,6,4,1,8,7,5,3,2,8,4,15,14,1.7,1,1,"[2,6,4]","[1,8,7,5]",1,0,0,1,0,0,1,1,1,1,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0
25/12/23_Vincennes_C4,25/12/23,trot,Vincennes,14,C4,2700,14,9,12,7,10,11,2,13,14,13,7,12,2,2.1,1,1,"[14,9,12]","[7,10,11,2]",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
26/12/23_Deauville_C1,26/12/23,galop,Deauville,16,C1,1300,8,6,12,7,3,4,10,1,9,4,6,14,3,22.4,0,1,"[8,6,12]","[7,3,4,10]",0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
27/12/23_Cagnes_C4,27/12/23,galop,Cagnes,14,C4,4000,4,13,3,12,11,2,8,5,12,2,9,13,1,7.1,1,1,"[4,13,3]","[12,11,2,8]",0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
28/12/23_Vincennes_C1,28/12/23,trot,Vincennes,15,C1,2700,11,13,6,9,7,15,10,14,11,7,6,14,15,2.8,1,1,"[11,13,6]","[9,7,15,10]",1,0,0,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
29/12/23_Vincennes_C8,29/12/23,trot,Vincennes,16,C8,2700,9,10,13,11,15,14,2,16,14,9,10,13,6,11.7,1,1,"[9,10,13]","[11,15,14,2]",0,1,1,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1
30/12/23_Vincennes_C3,30/12/23,trot,Vincennes,15,C3,2850,3,11,14,4,1,13,8,7,3,14,13,7,11,1.8,1,1,"[3,11,14]","[4,1,13,8]",1,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
31/12/23_Vincennes_C6,31/12/23,trot,Vincennes,18,C6,2100,1,3,12,5,10,6,16,4,16,18,3,17,12,47.0,1,0,"[1,3,12]","[5,10,6,16]",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
01/01/24_Vincennes_C4,01/01/24,trot,Vincennes,14,C4,2100,3,6,9,5,8,4,14,1,1,5,6,8,9,18.2,1,1,"[3,6,9]","[5,8,4,14]",0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
02/01/24_Pau_C3,02/01/24,galop,Pau,16,C3,3800,3,5,6,1,2,15,9,12,8,16,7,6,9,28.8,0,0,"[3,5,6]","[1,2,15,9]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
03/01/24_Vincennes_C1,03/01/24,trot,Vincennes,16,C1,2700,3,7,5,6,12,2,11,13,5,2,10,7,6,6.0,1,1,"[3,7,5]","[6,12,2,11]",1,0,0,1,1,0,1,1,1,1,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0
04/01/24_Vincennes_C1,04/01/24,trot,Vincennes,15,C1,2100,3,15,5,2,8,4,1,12,2,15,3,12,6,8.6,1,1,"[3,15,5]","[2,8,4,1]",0,1,1,0,0,1,1,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0
05/01/24_Deauville_C7,05/01/24,galop,Deauville,16,C7,2500,4,3,2,12,5,8,10,11,11,14,12,8,4,16.4,1,0,"[4,3,2]","[12,5,8,10]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/24_Vincennes_C4,06/01/24,trot,Vincennes,16,C4,2850,14,7,16,9,4,15,5,10,14,16,8,4,15,2.5,1,1,"[14,7,16]","[9,4,15,5]",1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
07/01/24_Vincennes_C4,07/01/24,trot,Vincennes,15,C4,2100,3,4,2,1,8,5,9,10,4,11,2,1,5,4.0,1,0,"[3,4,2]","[1,8,5,9]",1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
08/01/24_Vincennes_C1,08/01/24,trot,Vincennes,16,C1,2850,12,10,9,14,13,6,8,1,13,9,10,5,14,14.8,1,1,"[12,10,9]","[14,13,6,8]",0,1,1,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1
09/01/24_Vincennes_C1,09/01/24,trot,Vincennes,16,C1,2850,10,14,15,7,5,4,16,3,10,5,14,3,12,3.1,1,1,"[10,14,15]","[7,5,4,16]",1,0,0,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0
10/01/24_Pau_C2,10/01/24,galop,Pau,16,C2,4000,1,2,10,3,11,15,8,7,4,5,3,7,10,18.7,0,0,"[1,2,10]","[3,11,15,8]",0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
11/01/24_Cagnes_C1,11/01/24,trot,Cagnes,16,C1,2925,15,4,10,8,14,9,6,7,8,4,15,16,7,10.0,1,1,"[15,4,10]","[8,14,9,6]",0,1,1,0,0,0,1,1,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
12/01/24_Deauville_C7,12/01/24,galop,Deauville,16,C7,1900,9,6,5,2,11,3,16,14,5,14,9,16,10,3.7,1,1,"[9,6,5]","[2,11,3,16]",1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
13/01/24_Vincennes_C4,13/01/24,trot,Vincennes,18,C4,2850,15,8,17,9,18,5,13,4,15,18,5,8,6,1.5,1,1,"[15,8,17]","[9,18,5,13]",1,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1
14/01/24_Vincennes_C4,14/01/24,trot,Vincennes,18,C4,2850,10,5,11,3,2,9,4,7,10,5,11,9,3,3.3,1,1,"[10,5,11]","[3,2,9,4]",1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
15/01/24_Cagnes_C2,15/01/24,galop,Cagnes,16,C2,1600,2,6,1,13,88,4,9,11,8,6,2,11,5,9.2,0,1,"[2,6,1]","[13,88,4,9]",0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
16/01/24_Vincennes_C1,16/01/24,trot,Vincennes,15,C1,2700,10,15,13,4,8,12,7,6,12,10,6,4,7,12.3,1,1,"[10,15,13]","[4,8,12,7]",0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1
17/01/24_Cagnes_C3,17/01/24,galop,Cagnes,16,C3,1600,13,1,3,2,6,7,8,9,9,8,13,12,1,13.9,1,1,"[13,1,3]","[2,6,7,8]",0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
18/01/24_Vincennes_C1,18/01/24,trot,Vincennes,16,C1,2100,16,13,7,2,5,14,10,1,15,16,5,9,14,50.0,0,1,"[16,13,7]","[2,5,14,10]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
19/01/24_Deauville_C7,19/01/24,galop,Deauville,16,C7,1400,7,5,4,8,1,3,6,12,16,12,3,13,14,28.2,0,1,"[7,5,4]","[8,1,3,6]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/24_Vincennes_C4,20/01/24,trot,Vincennes,16,C4,2850,12,11,6,14,2,13,3,4,12,13,14,3,6,1.9,1,1,"[12,11,6]","[14,2,13,3]",1,0,0,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0
21/01/24_Vincennes_C4,21/01/24,trot,Vincennes,18,C4,2700,18,13,16,3,15,17,4,12,12,14,15,13,18,22.8,1,0,"[18,13,16]","[3,15,17,4]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
22/01/24_Pau_C2,22/01/24,galop,Pau,16,C2,3800,8,9,3,4,10,12,7,1,5,16,14,6,7,22.6,0,0,"[8,9,3]","[4,10,12,7]",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
23/01/24_Cagnes_C3,23/01/24,galop,Cagnes,16,C3,2150,4,1,15,11,10,8,14,13,11,15,9,4,10,8.1,1,1,"[4,1,15]","[11,10,8,14]",0,1,1,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1
24/01/24_Cagnes_C1,24/01/24,trot,Cagnes,15,C1,2925,12,9,11,14,10,8,13,4,10,13,3,4,5,7.8,1,1,"[12,9,11]","[14,10,8,13]",0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
25/01/24_Vincennes_C1,25/01/24,trot,Vincennes,16,C1,2850,16,12,14,9,3,13,4,10,12,14,3,10,9,3.3,1,1,"[16,12,14]","[9,3,13,4]",1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
26/01/24_Deauville_C7,26/01/24,galop,Deauville,16,C7,2500,6,13,1,7,2,10,5,8,16,5,1,12,6,12.2,0,1,"[6,13,1]","[7,2,10,5]",0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
27/01/24_Vincennes_C4,27/01/24,trot,Vincennes,16,C4,2100,7,4,6,16,8,10,1,9,16,7,9,3,5,8.8,1,1,"[7,4,6]","[16,8,10,1]",0,1,1,0,0,1,0,1,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0
28/01/24_Vincennes_C7,28/01/24,trot,Vincennes,18,C7,2700,12,11,14,6,7,4,5,13,12,2,17,7,8,2.6,1,0,"[12,11,14]","[6,7,4,5]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
29/01/24_Cagnes_C2,29/01/24,galop,Cagnes,16,C2,2150,4,2,6,1,10,5,16,14,4,2,14,13,7,3.3,1,1,"[4,2,6]","[1,10,5,16]",1,1,0,0,0,0,1,1,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
30/01/24_Vincennes_C1,30/01/24,trot,Vincennes,14,C1,2850,2,3,11,4,12,14,7,13,7,14,4,3,8,12.9,1,1,"[2,3,11]","[4,12,14,7]",0,0,1,1,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
31/01/24_Pau_C3,31/01/24,galop,Pau,16,C3,1600,4,2,6,11,9,8,1,10,8,7,6,9,10,15.0,1,0,"[4,2,6]","[11,9,8,1]",0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
01/02/24_Vincennes_C1,01/02/24,trot,Vincennes,16,C1,2850,15,5,14,12,13,11,3,9,11,12,9,14,3,11.5,1,1,"[15,5,14]","[12,13,11,3]",0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
02/02/24_Vincennes_C7,02/02/24,trot,Vincennes,16,C7,2850,12,9,11,10,5,8,2,7,12,9,5,10,15,4.1,1,1,"[12,9,11]","[10,5,8,2]",1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
03/02/24_Deauville_C3,03/02/24,galop,Deauville,16,C3,1900,4,6,12,10,14,15,7,5,5,4,12,11,10,13.4,1,1,"[4,6,12]","[10,14,15,7]",0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
04/02/24_Vincennes_C4,04/02/24,trot,Vincennes,16,C4,2700,7,5,4,8,16,13,9,12,7,9,6,12,2,2.1,1,1,"[7,5,4]","[8,16,13,9]",1,0,0,1,1,1,1,0,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0
05/02/24_Cagnes_C2,05/02/24,galop,Cagnes,16,C2,1500,3,4,11,2,14,1,16,7,5,1,10,7,13,21.0,0,1,"[3,4,11]","[2,14,1,16]",0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
06/02/24_Vincennes_C2,06/02/24,trot,Vincennes,15,C2,1500,15,13,3,14,8,12,4,10,13,10,7,15,3,10.3,1,1,"[15,13,3]","[14,8,12,4]",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
07/02/24_Cagnes_C3,07/02/24,galop,Cagnes,16,C3,1500,2,1,7,10,5,8,12,13,3,9,7,10,11,32.6,0,0,"[2,1,7]","[10,5,8,12]",0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
08/02/24_Vincennes_C1,08/02/24,trot,Vincennes,16,C1,2100,3,2,5,11,14,6,16,13,14,2,6,1,16,14.0,1,1,"[3,2,5]","[11,14,6,16]",0,1,1,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0
09/02/24_Vincennes_C8,09/02/24,trot,Vincennes,16,C8,2700,2,10,9,14,5,3,6,1,6,2,1,4,10,13.8,1,1,"[2,10,9]","[14,5,3,6]",0,1,1,0,0,0,1,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10/02/24_Vincennes_C4,10/02/24,trot,Vincennes,14,C4,2100,13,4,6,9,12,1,3,2,3,7,8,6,12,11.0,1,0,"[13,4,6]","[9,12,1,3]",0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
11/02/24_Vincennes_C3,11/02/24,trot,Vincennes,18,C3,2100,7,4,18,6,1,9,17,2,7,18,6,15,17,1.7,1,1,"[7,4,18]","[6,1,9,17]",1,1,0,0,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
12/02/24_Cagnes_C2,12/02/24,galop,Cagnes,16,C2,2000,16,9,10,12,4,5,2,7,16,12,10,3,15,6.0,1,1,"[16,9,10]","[12,4,5,2]",1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1
13/02/24_Vincennes_C1,13/02/24,trot,Vincennes,15,C1,2100,3,9,1,13,7,6,2,5,2,7,1,14,13,7.4,1,1,"[3,9,1]","[13,7,6,2]",0,0,1,1,0,1,1,1,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
14/02/24_Vincennes_C1,14/02/24,trot,Vincennes,16,C1,2700,15,14,11,7,3,12,9,4,11,14,2,7,4,3.1,1,1,"[15,14,11]","[7,3,12,9]",1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
15/02/24_Vincennes_C1,15/02/24,trot,Vincennes,15,C1,2950,10,7,12,9,5,14,3,8,10,8,5,13,1,4.1,1,1,"[10,7,12]","[9,5,14,3]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
16/02/24_Vincennes_C8,16/02/24,trot,Vincennes,16,C8,2700,15,10,16,14,8,3,1,11,11,14,16,9,15,14.2,1,1,"[15,10,16]","[14,8,3,1]",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
17/02/24_Cagnes_C4,17/02/24,galop,Cagnes,16,C4,2000,11,7,10,5,1,4,8,3,7,5,2,1,4,10.2,1,1,"[11,7,10]","[5,1,4,8]",1,0,0,1,1,1,1,1,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
18/02/24_Vincennes_C4,18/02/24,trot,Vincennes,16,C4,2700,2,14,1,10,9,3,7,13,2,15,1,7,3,3.0,1,0,"[2,14,1]","[10,9,3,7]",1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
19/02/24_Vincennes_C1,19/02/24,trot,Vincennes,16,C1,2850,7,9,6,10,15,16,12,3,7,9,11,16,10,5.3,1,1,"[7,9,6]","[10,15,16,12]",1,1,0,0,1,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
20/02/24_Vincennes_C1,20/02/24,trot,Vincennes,16,C1,2850,3,16,15,4,12,14,10,1,16,15,3,14,8,5.1,1,1,"[3,16,15]","[4,12,14,10]",1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
21/02/24_Cagnes_C3,21/02/24,galop,Cagnes,16,C3,2500,7,5,8,16,1,4,11,6,4,7,8,16,11,21.0,1,1,"[7,5,8]","[16,1,4,11]",0,1,1,0,0,1,1,1,1,1,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0
22/02/24_Vincennes_C1,22/02/24,trot,Vincennes,16,C1,2850,14,11,3,8,6,10,7,13,14,4,2,16,5,4.8,1,0,"[14,11,3]","[8,6,10,7]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
23/02/24_Vincennes_C8,23/02/24,trot,Vincennes,16,C8,2850,13,12,9,14,10,15,4,6,13,4,9,2,14,2.0,1,1,"[13,12,9]","[14,10,15,4]",1,0,0,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0
24/02/24_Auteuil_C4,24/02/24,galop,Auteuil,16,C4,3600,7,2,4,6,11,1,15,3,7,4,10,16,14,5.7,1,1,"[7,2,4]","[6,11,1,15]",1,1,0,0,1,0,1,1,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
25/02/24_Vincennes_C3,25/02/24,trot,Vincennes,16,C3,4150,10,8,15,11,6,16,1,5,8,6,16,5,1,6.2,1,1,"[10,8,15]","[11,6,16,1]",1,0,0,1,0,0,1,1,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
26/02/24_Cagnes_C2,26/02/24,galop,Cagnes,16,C2,1500,1,5,15,11,7,10,14,2,1,8,11,10,14,4.1,1,0,"[1,5,15]","[11,7,10,14]",1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
27/02/24_Marseille_C1,27/02/24,galop,Marseille,16,C1,2000,3,11,9,1,7,4,8,6,1,8,11,7,15,7.1,1,1,"[3,11,9]","[1,7,4,8]",0,0,1,1,1,0,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
28/02/24_Vincennes_C1,28/02/24,trot,Vincennes,16,C1,2700,6,12,16,13,14,1,2,5,15,16,1,12,6,24.3,0,1,"[6,12,16]","[13,14,1,2]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
29/02/24_Vincennes_C1,29/02/24,trot,Vincennes,16,C1,2925,4,7,5,1,2,13,8,15,7,10,4,16,11,4.2,1,0,"[4,7,5]","[1,2,13,8]",1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
01/03/24_Vincennes_C8,01/03/24,trot,Vincennes,16,C8,2850,5,13,16,9,7,14,8,15,7,11,6,15,8,13.7,1,0,"[5,13,16]","[9,7,14,8]",0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
02/03/24_Vincennes_C4,02/03/24,trot,Vincennes,13,C4,2700,6,10,11,12,7,8,3,4,6,12,3,9,10,3.0,1,1,"[6,10,11]","[12,7,8,3]",1,0,0,1,0,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1
03/03/24_Auteuil_C3,03/03/24,galop,Auteuil,14,C3,3600,1,3,2,13,6,10,5,11,1,10,8,13,4,3.8,1,1,"[1,3,2]","[13,6,10,5]",1,0,0,1,1,0,1,0,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0
04/03/24_Caen_C1,04/03/24,trot,Caen,16,C1,2450,6,15,8,2,5,13,4,11,2,15,6,5,11,13.7,1,1,"[6,15,8]","[2,5,13,4]",0,1,1,0,0,1,1,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0
05/03/24_Chantilly_C1,05/03/24,galop,Chantilly,16,C1,1600,3,4,14,5,7,9,12,6,3,7,4,12,6,3.7,1,1,"[3,4,14]","[5,7,9,12]",1,0,0,1,1,1,1,1,1,1,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0
06/03/24_Amiens_C1,06/03/24,trot,Amiens,16,C1,2900,14,2,6,16,12,3,7,8,3,14,1,10,15,9.5,1,1,"[14,2,6]","[16,12,3,7]",0,1,1,0,1,0,1,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0
07/03/24_SaintCloud_C1,07/03/24,galop,SaintCloud,16,C1,2000,11,10,9,5,14,1,7,12,9,10,15,6,1,7.1,1,1,"[11,10,9]","[5,14,1,7]",1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
08/03/24_Enghien_C8,08/03/24,trot,Enghien,19,C8,2150,3,15,4,9,10,2,7,11,4,1,15,12,7,8.1,1,0,"[3,15,4]","[9,10,2,7]",1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
09/03/24_Auteuil_C6,09/03/24,galop,Auteuil,15,C6,3500,5,3,4,14,2,1,15,9,10,13,5,15,3,25.5,0,0,"[5,3,4]","[14,2,1,15]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/24_Cagnes_C4,10/03/24,trot,Cagnes,13,C4,1609,4,5,2,3,1,6,8,9,1,2,4,3,5,13.0,1,1,"[4,5,2]","[3,1,6,8]",0,1,1,0,1,0,1,1,1,1,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0
11/03/24_Caen_C4,11/03/24,trot,Caen,16,C4,2450,5,1,8,14,7,2,16,4,1,7,6,2,4,3.1,1,1,"[5,1,8]","[14,7,2,16]",1,0,0,1,1,1,1,1,1,1,0,2,0,1,1,1,1,1,1,0,0,0,0,0,0
12/03/24_SaintCloud_C1,12/03/24,galop,SaintCloud,16,C1,1400,6,14,13,4,2,11,16,9,15,14,6,5,13,17.1,0,1,"[6,14,13]","[4,2,11,16]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
13/03/24_Laval_C1,13/03/24,trot,Laval,16,C1,2850,7,2,8,12,11,13,4,1,7,2,12,13,4,2.4,1,1,"[7,2,8]","[12,11,13,4]",1,1,0,0,1,0,1,1,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
14/03/24_Chantilly_C1,14/03/24,galop,Chantilly,16,C1,1900,9,7,12,16,15,14,13,1,1,4,13,14,11,11.3,1,0,"[9,7,12]","[16,15,14,13]",0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
15/03/24_Enghien_C8,15/03/24,trot,Enghien,16,C8,2150,10,1,6,16,5,4,12,7,6,10,5,3,4,3.9,1,1,"[10,1,6]","[16,5,4,12]",1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
16/03/24_Chantilly_C4,16/03/24,galop,Chantilly,16,C4,2400,4,9,7,1,2,15,10,6,10,9,6,16,15,15.0,1,1,"[4,9,7]","[1,2,15,10]",0,1,1,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0
17/03/24_Auteuil_C4,17/03/24,galop,Auteuil,16,C4,2400,4,3,7,1,13,12,6,11,2,3,13,15,7,15.0,0,1,"[4,3,7]","[1,13,12,6]",0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
18/03/24_Chantilly_C1,18/03/24,galop,Chantilly,16,C1,1400,11,12,1,9,4,6,8,14,12,16,1,10,6,7.6,1,0,"[11,12,1]","[9,4,6,8]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
19/03/24_Compiegne_C1,19/03/24,galop,Compiegne,16,C1,1800,13,1,12,10,4,8,2,16,12,16,1,10,6,7.6,1,1,"[13,1,12]","[10,4,8,2]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
